| end of epoch   1 | time: 11.34s | valid loss  4.40 | valid ppl    81.54
| end of epoch   2 | time: 11.20s | valid loss  4.21 | valid ppl    67.66
| end of epoch   3 | time: 11.21s | valid loss  4.14 | valid ppl    63.04
| end of epoch   4 | time: 11.21s | valid loss  4.06 | valid ppl    57.81
| end of epoch   5 | time: 11.21s | valid loss  4.04 | valid ppl    56.64
| end of epoch   6 | time: 11.22s | valid loss  4.03 | valid ppl    56.49
| end of epoch   7 | time: 11.22s | valid loss  4.01 | valid ppl    55.15
| end of epoch   8 | time: 11.23s | valid loss  4.01 | valid ppl    55.36
| end of epoch   9 | time: 11.22s | valid loss  3.91 | valid ppl    49.66
| end of epoch  10 | time: 11.23s | valid loss  3.89 | valid ppl    48.77
| end of epoch  11 | time: 11.23s | valid loss  3.87 | valid ppl    47.98
| end of epoch  12 | time: 11.23s | valid loss  3.88 | valid ppl    48.25
| end of epoch  13 | time: 11.22s | valid loss  3.90 | valid ppl    49.19
| end of epoch  14 | time: 11.23s | valid loss  3.86 | valid ppl    47.35
| end of epoch  15 | time: 11.22s | valid loss  3.87 | valid ppl    48.10
| end of epoch  16 | time: 11.23s | valid loss  3.85 | valid ppl    46.89
| end of epoch  17 | time: 11.23s | valid loss  3.87 | valid ppl    48.00
| end of epoch  18 | time: 11.22s | valid loss  3.87 | valid ppl    47.80
| end of epoch  19 | time: 11.23s | valid loss  3.85 | valid ppl    47.21
| end of epoch  20 | time: 11.23s | valid loss  3.87 | valid ppl    47.75
| end of epoch  21 | time: 11.23s | valid loss  3.89 | valid ppl    49.13
| end of epoch  22 | time: 11.23s | valid loss  3.86 | valid ppl    47.49
| end of epoch  23 | time: 11.23s | valid loss  3.85 | valid ppl    47.07
| end of epoch  24 | time: 11.22s | valid loss  3.86 | valid ppl    47.54
| end of epoch  25 | time: 11.23s | valid loss  3.86 | valid ppl    47.68
| end of epoch  26 | time: 11.22s | valid loss  3.89 | valid ppl    48.72
| end of epoch  27 | time: 11.23s | valid loss  3.86 | valid ppl    47.49
| end of epoch  28 | time: 11.23s | valid loss  3.87 | valid ppl    47.78
| end of epoch  29 | time: 11.22s | valid loss  3.89 | valid ppl    48.71
| end of epoch  30 | time: 11.22s | valid loss  3.85 | valid ppl    46.94
| end of epoch  31 | time: 11.22s | valid loss  3.89 | valid ppl    48.72
| end of epoch  32 | time: 11.22s | valid loss  3.85 | valid ppl    46.95
| end of epoch  33 | time: 11.22s | valid loss  3.88 | valid ppl    48.31
| end of epoch  34 | time: 11.23s | valid loss  3.85 | valid ppl    47.18
| end of epoch  35 | time: 11.22s | valid loss  3.87 | valid ppl    48.11
| end of epoch  36 | time: 11.22s | valid loss  3.87 | valid ppl    47.71
| end of epoch  37 | time: 11.22s | valid loss  3.87 | valid ppl    48.14
| end of epoch  38 | time: 11.21s | valid loss  3.88 | valid ppl    48.45
| end of epoch  39 | time: 11.20s | valid loss  3.87 | valid ppl    48.09
| end of epoch  40 | time: 11.20s | valid loss  3.87 | valid ppl    47.79
| end of epoch  41 | time: 11.20s | valid loss  3.84 | valid ppl    46.71
| end of epoch  42 | time: 11.20s | valid loss  3.87 | valid ppl    47.83
| end of epoch  43 | time: 11.20s | valid loss  3.86 | valid ppl    47.28
| end of epoch  44 | time: 11.20s | valid loss  3.85 | valid ppl    47.19
| end of epoch  45 | time: 11.20s | valid loss  3.87 | valid ppl    47.90
| end of epoch  46 | time: 11.23s | valid loss  3.87 | valid ppl    48.13
| end of epoch  47 | time: 11.22s | valid loss  3.88 | valid ppl    48.23
| end of epoch  48 | time: 11.20s | valid loss  3.86 | valid ppl    47.67
| end of epoch  49 | time: 11.21s | valid loss  3.88 | valid ppl    48.27
| end of epoch  50 | time: 11.21s | valid loss  3.87 | valid ppl    47.83
| end of epoch  51 | time: 11.20s | valid loss  3.85 | valid ppl    47.02
| end of epoch  52 | time: 11.21s | valid loss  3.88 | valid ppl    48.45
| end of epoch  53 | time: 11.21s | valid loss  3.86 | valid ppl    47.26
| end of epoch  54 | time: 11.21s | valid loss  3.87 | valid ppl    47.83
